run,tag,step,value
test/score_fgs/Cyclist,test/score_fgs,397,0.7815283536911011
test/score_fgs/Cyclist,test/score_fgs,401,0.7847031354904175
test/score_fgs/Cyclist,test/score_fgs,405,0.9323847889900208
test/score_fgs/Cyclist,test/score_fgs,409,0.640997052192688
test/score_fgs/Cyclist,test/score_fgs,413,0.990629255771637
test/score_fgs/Cyclist,test/score_fgs,417,0.8186753392219543
test/score_fgs/Cyclist,test/score_fgs,421,0.5726213455200195
test/score_fgs/Cyclist,test/score_fgs,425,0.49827390909194946
test/score_fgs/Cyclist,test/score_fgs,429,0.6312451958656311
test/score_fgs/Cyclist,test/score_fgs,433,0.7479111552238464
test/score_fgs/Cyclist,test/score_fgs,437,0.8739446401596069
test/score_fgs/Cyclist,test/score_fgs,441,0.7061625123023987
test/score_fgs/Cyclist,test/score_fgs,445,0.8355271816253662
test/score_fgs/Cyclist,test/score_fgs,449,0.6180251836776733
test/score_fgs/Cyclist,test/score_fgs,453,0.6013361215591431
test/score_fgs/Cyclist,test/score_fgs,457,0.7842651605606079
test/score_fgs/Cyclist,test/score_fgs,461,0.9243599772453308
test/score_fgs/Cyclist,test/score_fgs,465,0.7944519519805908
test/score_fgs/Cyclist,test/score_fgs,469,0.8591065406799316
test/score_fgs/Pedestrian,test/score_fgs,5,0.6967167854309082
test/score_fgs/Pedestrian,test/score_fgs,9,0.8258746266365051
test/score_fgs/Pedestrian,test/score_fgs,13,0.8573947548866272
test/score_fgs/Pedestrian,test/score_fgs,21,0.9000774025917053
test/score_fgs/Pedestrian,test/score_fgs,25,0.7292124629020691
test/score_fgs/Pedestrian,test/score_fgs,29,0.8350763320922852
test/score_fgs/Pedestrian,test/score_fgs,33,0.7962411642074585
test/score_fgs/Pedestrian,test/score_fgs,37,0.8587405681610107
test/score_fgs/Pedestrian,test/score_fgs,41,0.6786066293716431
test/score_fgs/Pedestrian,test/score_fgs,49,0.8659160733222961
test/score_fgs/Pedestrian,test/score_fgs,53,0.7875161170959473
test/score_fgs/Pedestrian,test/score_fgs,57,0.7625797390937805
test/score_fgs/Pedestrian,test/score_fgs,61,0.7293954491615295
test/score_fgs/Pedestrian,test/score_fgs,65,0.8352437019348145
test/score_fgs/Pedestrian,test/score_fgs,69,0.8142696619033813
test/score_fgs/Pedestrian,test/score_fgs,73,0.7784549593925476
test/score_fgs/Pedestrian,test/score_fgs,77,0.7877430319786072
test/score_fgs/Pedestrian,test/score_fgs,81,0.7449307441711426
test/score_fgs/Pedestrian,test/score_fgs,85,0.8118106722831726
test/score_fgs/Pedestrian,test/score_fgs,89,0.8540964126586914
test/score_fgs/Pedestrian,test/score_fgs,93,0.7990214228630066
test/score_fgs/Pedestrian,test/score_fgs,97,0.8099114894866943
test/score_fgs/Pedestrian,test/score_fgs,101,0.908919632434845
test/score_fgs/Pedestrian,test/score_fgs,105,0.8648133277893066
test/score_fgs/Pedestrian,test/score_fgs,109,0.8707377314567566
test/score_fgs/Pedestrian,test/score_fgs,113,0.7424628138542175
test/score_fgs/Pedestrian,test/score_fgs,117,0.8522213101387024
test/score_fgs/Pedestrian,test/score_fgs,121,0.9290476441383362
test/score_fgs/Pedestrian,test/score_fgs,125,0.8571565747261047
test/score_fgs/Pedestrian,test/score_fgs,129,0.6060832738876343
test/score_fgs/Pedestrian,test/score_fgs,133,0.8255670070648193
test/score_fgs/Pedestrian,test/score_fgs,137,0.8715620040893555
test/score_fgs/Pedestrian,test/score_fgs,141,0.8249744772911072
test/score_fgs/Pedestrian,test/score_fgs,145,0.8092992901802063
test/score_fgs/Pedestrian,test/score_fgs,149,0.8238804936408997
test/score_fgs/Pedestrian,test/score_fgs,153,0.8561848998069763
test/score_fgs/Pedestrian,test/score_fgs,157,0.7863137722015381
test/score_fgs/Pedestrian,test/score_fgs,161,0.789350152015686
test/score_fgs/Pedestrian,test/score_fgs,165,0.6754404306411743
test/score_fgs/Pedestrian,test/score_fgs,169,0.6905749440193176
test/score_fgs/Pedestrian,test/score_fgs,173,0.7819589972496033
test/score_fgs/Pedestrian,test/score_fgs,177,0.8066112995147705
test/score_fgs/Pedestrian,test/score_fgs,181,0.827671229839325
test/score_fgs/Pedestrian,test/score_fgs,185,0.8180181980133057
test/score_fgs/Pedestrian,test/score_fgs,189,0.7424201965332031
test/score_fgs/Pedestrian,test/score_fgs,193,0.8824806809425354
test/score_fgs/Pedestrian,test/score_fgs,197,0.7469050288200378
test/score_fgs/Pedestrian,test/score_fgs,201,0.6551460027694702
test/score_fgs/Pedestrian,test/score_fgs,205,0.7937553524971008
test/score_fgs/Pedestrian,test/score_fgs,209,0.8803860545158386
test/score_fgs/Pedestrian,test/score_fgs,213,0.7292647361755371
test/score_fgs/Pedestrian,test/score_fgs,217,0.8827244639396667
test/score_fgs/Pedestrian,test/score_fgs,221,0.8449342846870422
test/score_fgs/Pedestrian,test/score_fgs,225,0.9714323878288269
test/score_fgs/Pedestrian,test/score_fgs,229,0.9092605710029602
test/score_fgs/Pedestrian,test/score_fgs,233,0.84974205493927
test/score_fgs/Pedestrian,test/score_fgs,237,0.8456405401229858
test/score_fgs/Pedestrian,test/score_fgs,241,0.8498655557632446
test/score_fgs/Pedestrian,test/score_fgs,245,0.8926270604133606
test/score_fgs/Pedestrian,test/score_fgs,249,0.7915677428245544
test/score_fgs/Pedestrian,test/score_fgs,253,0.8232719302177429
test/score_fgs/Pedestrian,test/score_fgs,257,0.7403488755226135
test/score_fgs/Pedestrian,test/score_fgs,261,0.7694051861763
test/score_fgs/Pedestrian,test/score_fgs,265,0.8787031769752502
test/score_fgs/Pedestrian,test/score_fgs,269,0.751055121421814
test/score_fgs/Pedestrian,test/score_fgs,273,0.8073403239250183
test/score_fgs/Pedestrian,test/score_fgs,277,0.7919079065322876
test/score_fgs/Pedestrian,test/score_fgs,281,0.777326762676239
test/score_fgs/Pedestrian,test/score_fgs,285,0.8685383200645447
test/score_fgs/Pedestrian,test/score_fgs,293,0.9473207592964172
test/score_fgs/Pedestrian,test/score_fgs,297,0.8711637258529663
test/score_fgs/Pedestrian,test/score_fgs,301,0.8023377656936646
test/score_fgs/Pedestrian,test/score_fgs,305,0.7751450538635254
test/score_fgs/Pedestrian,test/score_fgs,309,0.8731345534324646
test/score_fgs/Pedestrian,test/score_fgs,313,0.8328312039375305
test/score_fgs/Pedestrian,test/score_fgs,317,0.7971053123474121
test/score_fgs/Pedestrian,test/score_fgs,321,0.872701108455658
test/score_fgs/Pedestrian,test/score_fgs,325,0.7532607913017273
test/score_fgs/Pedestrian,test/score_fgs,329,0.742890477180481
test/score_fgs/Pedestrian,test/score_fgs,333,0.7517526149749756
test/score_fgs/Pedestrian,test/score_fgs,337,0.7134059071540833
test/score_fgs/Pedestrian,test/score_fgs,341,0.8002179265022278
test/score_fgs/Pedestrian,test/score_fgs,345,0.756365180015564
test/score_fgs/Pedestrian,test/score_fgs,349,0.6468428373336792
test/score_fgs/Pedestrian,test/score_fgs,353,0.7100173830986023
test/score_fgs/Pedestrian,test/score_fgs,357,0.9313377737998962
test/score_fgs/Pedestrian,test/score_fgs,361,0.824820876121521
test/score_fgs/Pedestrian,test/score_fgs,365,0.8505754470825195
test/score_fgs/Pedestrian,test/score_fgs,369,0.7452161312103271
test/score_fgs/Pedestrian,test/score_fgs,373,0.7694122195243835
test/score_fgs/Pedestrian,test/score_fgs,377,0.7547902464866638
test/score_fgs/Pedestrian,test/score_fgs,381,0.7729049921035767
test/score_fgs/Pedestrian,test/score_fgs,385,0.7023512125015259
test/score_fgs/Pedestrian,test/score_fgs,389,0.7418534755706787
test/score_fgs/Pedestrian,test/score_fgs,393,0.7698681354522705
test/score_fgs/Pedestrian,test/score_fgs,397,0.5696491003036499
test/score_fgs/Pedestrian,test/score_fgs,401,0.7377040982246399
test/score_fgs/Pedestrian,test/score_fgs,405,0.760884702205658
test/score_fgs/Pedestrian,test/score_fgs,409,0.8567158579826355
test/score_fgs/Pedestrian,test/score_fgs,413,0.7719645500183105
test/score_fgs/Pedestrian,test/score_fgs,417,0.8290125727653503
test/score_fgs/Pedestrian,test/score_fgs,421,0.7993632555007935
test/score_fgs/Pedestrian,test/score_fgs,425,0.8373464941978455
test/score_fgs/Pedestrian,test/score_fgs,429,0.7312769293785095
test/score_fgs/Pedestrian,test/score_fgs,433,0.7618044018745422
test/score_fgs/Pedestrian,test/score_fgs,437,0.6450820565223694
test/score_fgs/Pedestrian,test/score_fgs,441,0.8066362738609314
test/score_fgs/Pedestrian,test/score_fgs,445,0.8524400591850281
test/score_fgs/Pedestrian,test/score_fgs,449,0.7533693313598633
test/score_fgs/Pedestrian,test/score_fgs,453,0.7547453045845032
test/score_fgs/Pedestrian,test/score_fgs,457,0.8861249685287476
test/score_fgs/Pedestrian,test/score_fgs,461,0.8021075129508972
test/score_fgs/Pedestrian,test/score_fgs,465,0.9161856174468994
test/score_fgs/Pedestrian,test/score_fgs,469,0.8334360122680664
test/score_fgs/cls_agnostic,test/score_fgs,5,0.9293332695960999
test/score_fgs/cls_agnostic,test/score_fgs,9,0.9379372596740723
test/score_fgs/cls_agnostic,test/score_fgs,13,0.9353401064872742
test/score_fgs/cls_agnostic,test/score_fgs,17,0.961483359336853
test/score_fgs/cls_agnostic,test/score_fgs,21,0.967359185218811
test/score_fgs/cls_agnostic,test/score_fgs,25,0.9446989297866821
test/score_fgs/cls_agnostic,test/score_fgs,29,0.9771113395690918
test/score_fgs/cls_agnostic,test/score_fgs,33,0.9639961123466492
test/score_fgs/cls_agnostic,test/score_fgs,37,0.9549580812454224
test/score_fgs/cls_agnostic,test/score_fgs,41,0.9373785853385925
test/score_fgs/cls_agnostic,test/score_fgs,45,0.9700221419334412
test/score_fgs/cls_agnostic,test/score_fgs,49,0.9581814408302307
test/score_fgs/cls_agnostic,test/score_fgs,53,0.9440815448760986
test/score_fgs/cls_agnostic,test/score_fgs,57,0.94986492395401
test/score_fgs/cls_agnostic,test/score_fgs,61,0.9157405495643616
test/score_fgs/cls_agnostic,test/score_fgs,65,0.935157060623169
test/score_fgs/cls_agnostic,test/score_fgs,69,0.934555172920227
test/score_fgs/cls_agnostic,test/score_fgs,73,0.93490070104599
test/score_fgs/cls_agnostic,test/score_fgs,77,0.8962271809577942
test/score_fgs/cls_agnostic,test/score_fgs,81,0.931541919708252
test/score_fgs/cls_agnostic,test/score_fgs,85,0.9338525533676147
test/score_fgs/cls_agnostic,test/score_fgs,89,0.9454459547996521
test/score_fgs/cls_agnostic,test/score_fgs,93,0.9230495095252991
test/score_fgs/cls_agnostic,test/score_fgs,97,0.9192594289779663
test/score_fgs/cls_agnostic,test/score_fgs,101,0.9577186703681946
test/score_fgs/cls_agnostic,test/score_fgs,105,0.9648956656455994
test/score_fgs/cls_agnostic,test/score_fgs,109,0.9568512439727783
test/score_fgs/cls_agnostic,test/score_fgs,113,0.9286391735076904
test/score_fgs/cls_agnostic,test/score_fgs,117,0.9521808624267578
test/score_fgs/cls_agnostic,test/score_fgs,121,0.9748635292053223
test/score_fgs/cls_agnostic,test/score_fgs,125,0.9315379858016968
test/score_fgs/cls_agnostic,test/score_fgs,129,0.925736129283905
test/score_fgs/cls_agnostic,test/score_fgs,133,0.9486615657806396
test/score_fgs/cls_agnostic,test/score_fgs,137,0.9487957954406738
test/score_fgs/cls_agnostic,test/score_fgs,141,0.9707427024841309
test/score_fgs/cls_agnostic,test/score_fgs,145,0.9441326856613159
test/score_fgs/cls_agnostic,test/score_fgs,149,0.9407168626785278
test/score_fgs/cls_agnostic,test/score_fgs,153,0.9599610567092896
test/score_fgs/cls_agnostic,test/score_fgs,157,0.9516561031341553
test/score_fgs/cls_agnostic,test/score_fgs,161,0.9411247968673706
test/score_fgs/cls_agnostic,test/score_fgs,165,0.9345642924308777
test/score_fgs/cls_agnostic,test/score_fgs,169,0.9162704348564148
test/score_fgs/cls_agnostic,test/score_fgs,173,0.9254570007324219
test/score_fgs/cls_agnostic,test/score_fgs,177,0.9507850408554077
test/score_fgs/cls_agnostic,test/score_fgs,181,0.9605380296707153
test/score_fgs/cls_agnostic,test/score_fgs,185,0.9634835124015808
test/score_fgs/cls_agnostic,test/score_fgs,189,0.9634877443313599
test/score_fgs/cls_agnostic,test/score_fgs,193,0.961715579032898
test/score_fgs/cls_agnostic,test/score_fgs,197,0.9279462099075317
test/score_fgs/cls_agnostic,test/score_fgs,201,0.9348110556602478
test/score_fgs/cls_agnostic,test/score_fgs,205,0.912433385848999
test/score_fgs/cls_agnostic,test/score_fgs,209,0.9607688784599304
test/score_fgs/cls_agnostic,test/score_fgs,213,0.9389684796333313
test/score_fgs/cls_agnostic,test/score_fgs,217,0.961414635181427
test/score_fgs/cls_agnostic,test/score_fgs,221,0.9344533085823059
test/score_fgs/cls_agnostic,test/score_fgs,225,0.9602901935577393
test/score_fgs/cls_agnostic,test/score_fgs,229,0.9498515725135803
test/score_fgs/cls_agnostic,test/score_fgs,233,0.9547082185745239
test/score_fgs/cls_agnostic,test/score_fgs,237,0.9482447504997253
test/score_fgs/cls_agnostic,test/score_fgs,241,0.9719261527061462
test/score_fgs/cls_agnostic,test/score_fgs,245,0.9621222615242004
test/score_fgs/cls_agnostic,test/score_fgs,249,0.9554271101951599
test/score_fgs/cls_agnostic,test/score_fgs,253,0.9465383887290955
test/score_fgs/cls_agnostic,test/score_fgs,257,0.9674107432365417
test/score_fgs/cls_agnostic,test/score_fgs,261,0.9462034106254578
test/score_fgs/cls_agnostic,test/score_fgs,265,0.9549685716629028
test/score_fgs/cls_agnostic,test/score_fgs,269,0.9697908163070679
test/score_fgs/cls_agnostic,test/score_fgs,273,0.9310932755470276
test/score_fgs/cls_agnostic,test/score_fgs,277,0.9477720856666565
test/score_fgs/cls_agnostic,test/score_fgs,281,0.9395333528518677
test/score_fgs/cls_agnostic,test/score_fgs,285,0.9422999024391174
test/score_fgs/cls_agnostic,test/score_fgs,289,0.9417378306388855
test/score_fgs/cls_agnostic,test/score_fgs,293,0.9616984724998474
test/score_fgs/cls_agnostic,test/score_fgs,297,0.9484035968780518
test/score_fgs/cls_agnostic,test/score_fgs,301,0.9544732570648193
test/score_fgs/cls_agnostic,test/score_fgs,305,0.9545207023620605
test/score_fgs/cls_agnostic,test/score_fgs,309,0.9589304327964783
test/score_fgs/cls_agnostic,test/score_fgs,313,0.9289881587028503
test/score_fgs/cls_agnostic,test/score_fgs,317,0.9425157308578491
test/score_fgs/cls_agnostic,test/score_fgs,321,0.9694623351097107
test/score_fgs/cls_agnostic,test/score_fgs,325,0.955471396446228
test/score_fgs/cls_agnostic,test/score_fgs,329,0.9513503313064575
test/score_fgs/cls_agnostic,test/score_fgs,333,0.9427012205123901
test/score_fgs/cls_agnostic,test/score_fgs,337,0.9463988542556763
test/score_fgs/cls_agnostic,test/score_fgs,341,0.9424746632575989
test/score_fgs/cls_agnostic,test/score_fgs,345,0.9294845461845398
test/score_fgs/cls_agnostic,test/score_fgs,349,0.9210054278373718
test/score_fgs/cls_agnostic,test/score_fgs,353,0.9378564357757568
test/score_fgs/cls_agnostic,test/score_fgs,357,0.9654210805892944
test/score_fgs/cls_agnostic,test/score_fgs,361,0.9596767425537109
test/score_fgs/cls_agnostic,test/score_fgs,365,0.9487830400466919
test/score_fgs/cls_agnostic,test/score_fgs,369,0.94490647315979
test/score_fgs/cls_agnostic,test/score_fgs,373,0.9529058933258057
test/score_fgs/cls_agnostic,test/score_fgs,377,0.9416071176528931
test/score_fgs/cls_agnostic,test/score_fgs,381,0.9399575591087341
test/score_fgs/cls_agnostic,test/score_fgs,385,0.9106193780899048
test/score_fgs/cls_agnostic,test/score_fgs,389,0.931678831577301
test/score_fgs/cls_agnostic,test/score_fgs,393,0.9272568225860596
test/score_fgs/cls_agnostic,test/score_fgs,397,0.9450072050094604
test/score_fgs/cls_agnostic,test/score_fgs,401,0.9265555143356323
test/score_fgs/cls_agnostic,test/score_fgs,405,0.8819745182991028
test/score_fgs/cls_agnostic,test/score_fgs,409,0.9515517354011536
test/score_fgs/cls_agnostic,test/score_fgs,413,0.9538925886154175
test/score_fgs/cls_agnostic,test/score_fgs,417,0.933790385723114
test/score_fgs/cls_agnostic,test/score_fgs,421,0.9258028268814087
test/score_fgs/cls_agnostic,test/score_fgs,425,0.9061986207962036
test/score_fgs/cls_agnostic,test/score_fgs,429,0.90047687292099
test/score_fgs/cls_agnostic,test/score_fgs,433,0.948296308517456
test/score_fgs/cls_agnostic,test/score_fgs,437,0.9220348596572876
test/score_fgs/cls_agnostic,test/score_fgs,441,0.9513570070266724
test/score_fgs/cls_agnostic,test/score_fgs,445,0.9484642148017883
test/score_fgs/cls_agnostic,test/score_fgs,449,0.9196841716766357
test/score_fgs/cls_agnostic,test/score_fgs,453,0.9268401861190796
test/score_fgs/cls_agnostic,test/score_fgs,457,0.9586499333381653
test/score_fgs/cls_agnostic,test/score_fgs,461,0.9207711815834045
test/score_fgs/cls_agnostic,test/score_fgs,465,0.9479249715805054
test/score_fgs/cls_agnostic,test/score_fgs,469,0.9227639436721802
test/tps_per_sample/Car,test/tps_per_sample,33,2.43359375
test/tps_per_sample/Car,test/tps_per_sample,65,2.41796875
test/tps_per_sample/Car,test/tps_per_sample,97,2.296875
test/tps_per_sample/Car,test/tps_per_sample,129,2.64453125
test/tps_per_sample/Car,test/tps_per_sample,161,2.94921875
test/tps_per_sample/Car,test/tps_per_sample,193,2.390625
test/tps_per_sample/Car,test/tps_per_sample,225,2.16015625
test/tps_per_sample/Car,test/tps_per_sample,257,2.51171875
test/tps_per_sample/Car,test/tps_per_sample,289,2.69921875
test/tps_per_sample/Car,test/tps_per_sample,321,2.8359375
test/tps_per_sample/Car,test/tps_per_sample,353,2.62890625
test/tps_per_sample/Car,test/tps_per_sample,385,2.5390625
test/tps_per_sample/Car,test/tps_per_sample,417,2.33984375
test/tps_per_sample/Car,test/tps_per_sample,449,2.390625
test/tps_per_sample/Cyclist,test/tps_per_sample,33,0.07421875
test/tps_per_sample/Cyclist,test/tps_per_sample,65,0.0859375
test/tps_per_sample/Cyclist,test/tps_per_sample,97,0.12109375
test/tps_per_sample/Cyclist,test/tps_per_sample,129,0.0703125
test/tps_per_sample/Cyclist,test/tps_per_sample,161,0.10546875
test/tps_per_sample/Cyclist,test/tps_per_sample,193,0.0625
test/tps_per_sample/Cyclist,test/tps_per_sample,225,0.12109375
test/tps_per_sample/Cyclist,test/tps_per_sample,257,0.1015625
test/tps_per_sample/Cyclist,test/tps_per_sample,289,0.12890625
test/tps_per_sample/Cyclist,test/tps_per_sample,321,0.09375
test/tps_per_sample/Cyclist,test/tps_per_sample,353,0.07421875
test/tps_per_sample/Cyclist,test/tps_per_sample,385,0.09765625
test/tps_per_sample/Cyclist,test/tps_per_sample,417,0.125
test/tps_per_sample/Cyclist,test/tps_per_sample,449,0.109375
test/tps_per_sample/Pedestrian,test/tps_per_sample,33,0.17578125
test/tps_per_sample/Pedestrian,test/tps_per_sample,65,0.2734375
test/tps_per_sample/Pedestrian,test/tps_per_sample,97,0.25
test/tps_per_sample/Pedestrian,test/tps_per_sample,129,0.1875
test/tps_per_sample/Pedestrian,test/tps_per_sample,161,0.25
test/tps_per_sample/Pedestrian,test/tps_per_sample,193,0.3828125
test/tps_per_sample/Pedestrian,test/tps_per_sample,225,0.3046875
test/tps_per_sample/Pedestrian,test/tps_per_sample,257,0.28125
test/tps_per_sample/Pedestrian,test/tps_per_sample,289,0.1875
test/tps_per_sample/Pedestrian,test/tps_per_sample,321,0.26953125
test/tps_per_sample/Pedestrian,test/tps_per_sample,353,0.2734375
test/tps_per_sample/Pedestrian,test/tps_per_sample,385,0.27734375
test/tps_per_sample/Pedestrian,test/tps_per_sample,417,0.37890625
test/tps_per_sample/Pedestrian,test/tps_per_sample,449,0.20703125
test/trans_err_per_tps/Car,test/trans_err_per_tps,33,0.12606428563594818
